공급업체,향료코드,향료명,알러젠명,INCI명,CAS번호,향료중함량,제품중함량,Leave-on라벨,Rinse-off라벨,파일명
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Alpha-isomethyl Ionone,Alpha-isomethyl Ionone,127-51-5,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Amyl Cinnamal,Amyl Cinnamal,122-40-7,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Amyl Cinamyl Alcohol,Amyl Cinamyl Alcohol,101-85-9,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Anise Alcohol,Anise Alcohol,105-13-5,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Benzyl Alcohol,Benzyl Alcohol,100-51-6,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Benzyl Benzoate,Benzyl Benzoate,120-51-4,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Benzyl Cinnamate,Benzyl Cinnamate,103-41-3,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Benzyl Salicylate,Benzyl Salicylate,118-58-1,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Butylphenyl Methylpropional,Butylphenyl Methylpropional,80-54-6,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Cinnamal,Cinnamal,104-55-2,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Cinnamyl Alcohol,Cinnamyl Alcohol,104-54-1,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Citral,Citral,5392-40-5,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Citronellol,Citronellol,106-22-9,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Coumarin,Coumarin,91-64-5,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Eugenol,Eugenol,97-53-0,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Evernia furfuracea (Treemoss) Extract,Evernia furfuracea (Treemoss) Extract,90028-67-4,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Evernia prunastri (Oakmoss) Extract,Evernia prunastri (Oakmoss) Extract,90028-68-5,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Farnesol,Farnesol,4602-84-0,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Geraniol,Geraniol,106-24-1,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Hexyl Cinnamal,Hexyl Cinnamal,101-86-0,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Hydroxycitronellal,Hydroxycitronellal,107-75-5,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,31906-04-4,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Isoeugenol,Isoeugenol,97-54-1,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Limonene,Limonene,5989-27-5,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Linalool,Linalool,78-70-6,,,NO,NO,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,Methyl 2-Octynoate,Methyl 2-Octynoate,111-12-6,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11539,PERFUME COMPOUND SP-24-11539,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,,,,,,24-11539_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Alpha-isomethyl Ionone,Alpha-isomethyl Ionone,127-51-5,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Amyl Cinnamal,Amyl Cinnamal,122-40-7,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Amyl Cinamyl Alcohol,Amyl Cinamyl Alcohol,101-85-9,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Anise Alcohol,Anise Alcohol,105-13-5,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Benzyl Alcohol,Benzyl Alcohol,100-51-6,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Benzyl Benzoate,Benzyl Benzoate,120-51-4,,,NO,NO,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Benzyl Cinnamate,Benzyl Cinnamate,103-41-3,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Benzyl Salicylate,Benzyl Salicylate,118-58-1,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Butylphenyl Methylpropional,Butylphenyl Methylpropional,80-54-6,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Cinnamal,Cinnamal,104-55-2,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Cinnamyl Alcohol,Cinnamyl Alcohol,104-54-1,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Citral,Citral,5392-40-5,,,NO,NO,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Citronellol,Citronellol,106-22-9,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Coumarin,Coumarin,91-64-5,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Eugenol,Eugenol,97-53-0,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Evernia furfuracea (Treemoss) Extract,Evernia furfuracea (Treemoss) Extract,90028-67-4,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Evernia prunastri (Oakmoss) Extract,Evernia prunastri (Oakmoss) Extract,90028-68-5,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Farnesol,Farnesol,4602-84-0,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Geraniol,Geraniol,106-24-1,,,NO,NO,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Hexyl Cinnamal,Hexyl Cinnamal,101-86-0,,,NO,NO,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Hydroxycitronellal,Hydroxycitronellal,107-75-5,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,31906-04-4,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Isoeugenol,Isoeugenol,97-54-1,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Limonene,Limonene,5989-27-5,,,NO,NO,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Linalool,Linalool,78-70-6,,,NO,NO,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,Methyl 2-Octynoate,Methyl 2-Octynoate,111-12-6,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11561,PERFUME COMPOUND SP-24-11561,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,,,,,,24-11561_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Alpha-isomethyl Ionone,Alpha-isomethyl Ionone,127-51-5,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Amyl Cinnamal,Amyl Cinnamal,122-40-7,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Amyl Cinamyl Alcohol,Amyl Cinamyl Alcohol,101-85-9,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Anise Alcohol,Anise Alcohol,105-13-5,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Benzyl Alcohol,Benzyl Alcohol,100-51-6,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Benzyl Benzoate,Benzyl Benzoate,120-51-4,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Benzyl Cinnamate,Benzyl Cinnamate,103-41-3,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Benzyl Salicylate,Benzyl Salicylate,118-58-1,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Butylphenyl Methylpropional,Butylphenyl Methylpropional,80-54-6,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Cinnamal,Cinnamal,104-55-2,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Cinnamyl Alcohol,Cinnamyl Alcohol,104-54-1,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Citral,Citral,5392-40-5,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Citronellol,Citronellol,106-22-9,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Coumarin,Coumarin,91-64-5,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Eugenol,Eugenol,97-53-0,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Evernia furfuracea (Treemoss) Extract,Evernia furfuracea (Treemoss) Extract,90028-67-4,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Evernia prunastri (Oakmoss) Extract,Evernia prunastri (Oakmoss) Extract,90028-68-5,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Farnesol,Farnesol,4602-84-0,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Geraniol,Geraniol,106-24-1,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Hexyl Cinnamal,Hexyl Cinnamal,101-86-0,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Hydroxycitronellal,Hydroxycitronellal,107-75-5,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,31906-04-4,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Isoeugenol,Isoeugenol,97-54-1,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Limonene,Limonene,5989-27-5,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Linalool,Linalool,78-70-6,,,NO,NO,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,Methyl 2-Octynoate,Methyl 2-Octynoate,111-12-6,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11562,PERFUME COMPOUND SP-24-11562,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,,,,,,24-11562_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Alpha-isomethyl Ionone,Alpha-isomethyl Ionone,127-51-5,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Amyl Cinnamal,Amyl Cinnamal,122-40-7,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Amyl Cinamyl Alcohol,Amyl Cinamyl Alcohol,101-85-9,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Anise Alcohol,Anise Alcohol,105-13-5,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Benzyl Alcohol,Benzyl Alcohol,100-51-6,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Benzyl Benzoate,Benzyl Benzoate,120-51-4,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Benzyl Cinnamate,Benzyl Cinnamate,103-41-3,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Benzyl Salicylate,Benzyl Salicylate,118-58-1,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Butylphenyl Methylpropional,Butylphenyl Methylpropional,80-54-6,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Cinnamal,Cinnamal,104-55-2,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Cinnamyl Alcohol,Cinnamyl Alcohol,104-54-1,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Citral,Citral,5392-40-5,,,NO,NO,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Citronellol,Citronellol,106-22-9,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Coumarin,Coumarin,91-64-5,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Eugenol,Eugenol,97-53-0,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Evernia furfuracea (Treemoss) Extract,Evernia furfuracea (Treemoss) Extract,90028-67-4,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Evernia prunastri (Oakmoss) Extract,Evernia prunastri (Oakmoss) Extract,90028-68-5,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Farnesol,Farnesol,4602-84-0,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Geraniol,Geraniol,106-24-1,,,NO,NO,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Hexyl Cinnamal,Hexyl Cinnamal,101-86-0,,,NO,NO,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Hydroxycitronellal,Hydroxycitronellal,107-75-5,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,31906-04-4,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Isoeugenol,Isoeugenol,97-54-1,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Limonene,Limonene,5989-27-5,,,NO,NO,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Linalool,Linalool,78-70-6,,,NO,NO,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,Methyl 2-Octynoate,Methyl 2-Octynoate,111-12-6,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11563,PERFUME COMPOUND SP-24-11563,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,,,,,,24-11563_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Alpha-isomethyl Ionone,Alpha-isomethyl Ionone,127-51-5,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Amyl Cinnamal,Amyl Cinnamal,122-40-7,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Amyl Cinamyl Alcohol,Amyl Cinamyl Alcohol,101-85-9,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Anise Alcohol,Anise Alcohol,105-13-5,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Benzyl Alcohol,Benzyl Alcohol,100-51-6,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Benzyl Benzoate,Benzyl Benzoate,120-51-4,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Benzyl Cinnamate,Benzyl Cinnamate,103-41-3,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Benzyl Salicylate,Benzyl Salicylate,118-58-1,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Butylphenyl Methylpropional,Butylphenyl Methylpropional,80-54-6,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Cinnamal,Cinnamal,104-55-2,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Cinnamyl Alcohol,Cinnamyl Alcohol,104-54-1,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Citral,Citral,5392-40-5,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Citronellol,Citronellol,106-22-9,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Coumarin,Coumarin,91-64-5,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Eugenol,Eugenol,97-53-0,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Evernia furfuracea (Treemoss) Extract,Evernia furfuracea (Treemoss) Extract,90028-67-4,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Evernia prunastri (Oakmoss) Extract,Evernia prunastri (Oakmoss) Extract,90028-68-5,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Farnesol,Farnesol,4602-84-0,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Geraniol,Geraniol,106-24-1,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Hexyl Cinnamal,Hexyl Cinnamal,101-86-0,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Hydroxycitronellal,Hydroxycitronellal,107-75-5,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,Hydroxyisohexyl 3-cyclohexene Carboxaldehyde,31906-04-4,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Isoeugenol,Isoeugenol,97-54-1,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Limonene,Limonene,5989-27-5,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Linalool,Linalool,78-70-6,,,NO,NO,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,Methyl 2-Octynoate,Methyl 2-Octynoate,111-12-6,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11571,PERFUME COMPOUND SP-24-11571,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,※ 아트라놀 (CAS No 526-37-4)과 클로로아트라놀 (CAS No 57074-21-2)은 참나무이끼추출물(CAS No 90028-68-5)과 나무이끼추출물(CAS No 90028-67-4)의 구성성분이다.,,,,,,24-11571_ALLERGEN 물질 정보 양식.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Alpha-isomethyl Ionone,Alpha-isomethyl Ionone,127-51-5,,,,,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Amyl Cinnamal,Amyl Cinnamal,122-40-7,,,,,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Amyl Cinamyl Alcohol,Amyl Cinamyl Alcohol,101-85-9,,,,,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Anise Alcohol,Anise Alcohol,105-13-5,,,,,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Benzyl Alcohol,Benzyl Alcohol,100-51-6,,,NO,NO,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Benzyl Benzoate,Benzyl Benzoate,120-51-4,,,YES,YES,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Benzyl Cinnamate,Benzyl Cinnamate,103-41-3,,,,,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Benzyl Salicylate,Benzyl Salicylate,118-58-1,,,YES,YES,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Butylphenyl Methylpropional,Butylphenyl Methylpropional,80-54-6,,,,,24-11644_ALLEGEN 물질 정보.xlsx
서울향료,24-11644,PERFUME COMPOUND SP-24-11644,Cinnamal,Cinnamal,104-55-2,,,,,24-11644_ALLEGEN 물질 정보.xlsx
