공급업체,향료코드,향료명,알러젠명,INCI명,CAS번호,향료중함량,제품중함량,Leave-on라벨,Rinse-off라벨,파일명
도터라인,,Petitgrain Essential Oil paraguay,LYRAL,LYRAL,31906-04-4,,,,,Petitgrain Oil Allergen Data.xlsx
도터라인,,Petitgrain Essential Oil paraguay,LYSMERAL,LYSMERAL,80-54-6,,,,,Petitgrain Oil Allergen Data.xlsx
도터라인,,Petitgrain Essential Oil paraguay,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,Petitgrain Oil Allergen Data.xlsx
도터라인,,Petitgrain Essential Oil paraguay,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,Petitgrain Oil Allergen Data.xlsx
도터라인,,Petitgrain Essential Oil paraguay,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,Petitgrain Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,CINNAMAL,CINNAMAL,104-55-2,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,CITRAL,CITRAL,5392-40-5,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,CITRONELLOL,CITRONELLOL,106-22-9,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,COUMARINE,COUMARINE,91-64-5,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,d-LIMONENE,d-LIMONENE,5989-27-5,,,NO,NO,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,EUGENOL,EUGENOL,97-53-0,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,FARNESOL,FARNESOL,4602-84-0,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,GERANIOL,GERANIOL,106-24-1,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,LINALOOL,LINALOOL,78-70-6,,,NO,NO,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,LYRAL,LYRAL,31906-04-4,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,LYSMERAL,LYSMERAL,80-54-6,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Sage Officinalis EO,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,Sage Oil Allergen Data.xlsx
도터라인,,Tea Tree Oil,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,CINNAMAL,CINNAMAL,104-55-2,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,CITRAL,CITRAL,5392-40-5,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,CITRONELLOL,CITRONELLOL,106-22-9,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,COUMARINE,COUMARINE,91-64-5,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,d-LIMONENE,d-LIMONENE,5989-27-5,,,NO,NO,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,EUGENOL,EUGENOL,97-53-0,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,FARNESOL,FARNESOL,4602-84-0,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,GERANIOL,GERANIOL,106-24-1,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,LINALOOL,LINALOOL,78-70-6,,,NO,NO,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,LYRAL,LYRAL,31906-04-4,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,LYSMERAL,LYSMERAL,80-54-6,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,Tea Tree Oil.xlsx
도터라인,,Tea Tree Oil,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,Tea Tree Oil.xlsx
도터라인,,Wintergreen Oil,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,NO,NO,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,CINNAMAL,CINNAMAL,104-55-2,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,CITRAL,CITRAL,5392-40-5,,,NO,NO,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,CITRONELLOL,CITRONELLOL,106-22-9,,,NO,NO,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,COUMARINE,COUMARINE,91-64-5,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,d-LIMONENE,d-LIMONENE,5989-27-5,,,NO,NO,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,EUGENOL,EUGENOL,97-53-0,,,NO,NO,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,FARNESOL,FARNESOL,4602-84-0,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,GERANIOL,GERANIOL,106-24-1,,,NO,NO,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,LINALOOL,LINALOOL,78-70-6,,,YES,NO,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,LYRAL,LYRAL,31906-04-4,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,LYSMERAL,LYSMERAL,80-54-6,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,Wintergreen Oil Allergen Date.xlsx
도터라인,,Wintergreen Oil,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,Wintergreen Oil Allergen Date.xlsx
