product_code,sequence_no,ingredient_code,content_ratio
BTMS001,17,MAL-0001,0.03
BTMS001,18,MAD-0002,0.02
BTMS001,19,MXM-0001,0.02
BTMS001,20,MFN-0001,0.01
BTBC001,1,MXD-0002,58.41800000000001
BTBC001,2,MSM-0004,22.0
BTBC001,3,MSM-0003,10.0
BTBC001,4,MSM-0013,5.0
BTBC001,5,MSM-0011,2.2
BTBC001,6,MFP-0011,0.6
BTBC001,7,MPS-0003,0.4
BTBC001,8,MLM-0003,0.4
BTBC001,9,MXN-0003,0.3
BTBC001,10,MXE-0001,0.2
BTBC001,11,MKP-0001,0.2
BTBC001,12,MXC-0001,0.1
BTBC001,13,MPL-0001,0.06
BTBC001,14,MOR-0001,0.05
BTBC001,15,MWS-0001,0.01
BTBC001,16,MWM-0005,0.01
BTBC001,17,MOO-0001,0.01
BTBC001,18,MAA-0030,0.01
BTBC001,19,MAH-0020,0.01
BTBC001,20,MAR-0012,0.01
BTBC001,21,MAS-0029,0.01
BTBC001,22,MOA-0009,0.001
BTBC001,23,MAV-0002,0.001
BTBL001,1,MXD-0002,74.90899999999998
BTBL001,2,MOL-0002,7.0
BTBL001,3,MKG-0001,6.0
BTBL001,4,MON-0001,2.0
BTBL001,5,MWM-0002,1.5
BTBL001,6,MWE-0001,1.5
BTBL001,7,MST-0001,1.5
BTBL001,8,MWE-0002,1.0
BTBL001,9,MWE-0004,1.0
BTBL001,10,MSK-0001,0.8
BTBL001,11,MSA-0007,0.5
BTBL001,12,MOD-0004,0.5
BTBL001,13,MXT-0001,0.3
BTBL001,14,MPP-0005,0.3
BTBL001,15,MWV-0001,0.25
BTBL001,16,MPD-0003,0.18
BTBL001,17,MFP-0011,0.18
BTBL001,18,MPD-0004,0.1
BTBL001,19,MWS-0001,0.1
BTBL001,20,MOR-0001,0.1
BTBL001,21,MVP-0006,0.1
BTBL001,22,MWM-0005,0.05
BTBL001,23,MVN-0001,0.03
BTBL001,24,MXE-0001,0.02
BTBL001,25,MAS-0029,0.02
BTBL001,26,MOO-0001,0.01
BTBL001,27,MOA-0009,0.01
BTBL001,28,MAV-0002,0.01
BTBL001,29,MAA-0030,0.01
BTBL001,30,MAH-0020,0.01
BTBL001,31,MAR-0012,0.01
BTHC001,1,MXD-0002,78.26899999999998
BTHC001,2,MOL-0002,7.2
BTHC001,3,MKG-0001,5.0
BTHC001,4,MWE-0002,3.0
BTHC001,5,MWP-0009,1.5
BTHC001,6,MST-0001,1.5
BTHC001,7,MSK-0001,1.0
BTHC001,8,MOD-0004,0.5
BTHC001,9,MXT-0001,0.3
BTHC001,10,MPP-0005,0.3
BTHC001,11,MFP-0011,0.2
BTHC001,12,MPD-0003,0.18
BTHC001,13,MVC-0003,0.12
BTHC001,14,MPD-0004,0.1
BTHC001,15,MSA-0007,0.1
BTHC001,16,MWV-0001,0.1
BTHC001,17,MOR-0001,0.1
BTHC001,18,MOO-0001,0.1
BTHC001,19,MWS-0001,0.05
BTHC001,20,MWM-0005,0.05
BTHC001,21,MWM-0002,0.05
BTHC001,22,MAA-0030,0.05
BTHC001,23,MAH-0020,0.05
BTHC001,24,MAR-0012,0.05
BTHC001,25,MAS-0029,0.05
BTHC001,26,MVN-0001,0.03
BTHC001,27,MXE-0001,0.02
BTHC001,28,MAV-0002,0.02
BTHC001,29,MOA-0009,0.01
BTHC001,30,MAC-0018,0.001
BTHS001,1,MXD-0002,59.658
BTHS001,2,MSM-0004,22.0
BTHS001,3,MSM-0003,10.0
BTHS001,4,MSM-0013,4.0
BTHS001,5,MSM-0011,2.2
BTHS001,6,MFP-0011,0.6
BTHS001,7,MPS-0003,0.4
BTHS001,8,MKP-0001,0.3
BTHS001,9,MKG-0001,0.3
BTHS001,10,MXN-0003,0.2
BTHS001,11,MXC-0001,0.1
BTHS001,12,MXE-0001,0.1
BTHS001,13,MPL-0001,0.06
BTHS001,14,MOR-0001,0.02
BTHS001,15,MAS-0029,0.02
BTHS001,16,MOO-0001,0.01
BTHS001,17,MAA-0030,0.01
BTHS001,18,MAH-0020,0.01
BTHS001,19,MAR-0012,0.01
BTHS001,20,MOA-0009,0.001
BTHS001,21,MAV-0002,0.001
WMAP001,1,MAB-0013,70.0
WMAP001,2,MKD-0006,6.5
WMAP001,3,MXD-0001,5.0
WMAP001,4,MAP-0030,5.0
WMAP001,5,MXD-0002,4.92
WMAP001,6,MKL-0001,2.0
WMAP001,7,MAN-0001,2.0
WMAP001,8,MKC-0003,2.0
WMAP001,9,MK1-0002,1.0
WMAP001,10,MVN-0001,0.7
WMAP001,11,MAC-0040,0.2
WMAP001,12,MST-0002,0.1
WMAP001,13,MAL-0019,0.05
WMAP001,14,MAI-0003,0.05
WMAP001,15,MAF-0006,0.05
WMAP001,16,MAS-0021,0.05
WMAP001,17,MAE-0013,0.05
WMAP001,18,MAG-0009,0.05
WMAP001,19,MAG-0021,0.05
WMAP001,20,MAA-0028,0.05
WMAP001,21,MAV-0005,0.05
WMAP001,22,MAY-0007,0.05
WMAP001,23,MAA-0021,0.04
WMAP001,24,MXE-0001,0.03
WMAP001,25,MAG-0023,0.01
WMAP002,1,MAV-0007,80.0
WMAP002,2,MK1-0001,5.0
WMAP002,3,MXD-0002,4.3800000000000665
WMAP002,4,MKL-0001,2.0
WMAP002,5,MAN-0001,2.0
WMAP002,6,MKC-0003,1.5
WMAP002,7,MK1-0002,1.0
WMAP002,8,MAR-0006,1.0
WMAP002,9,MVN-0001,0.7
WMAP002,10,MXD-0001,0.5
WMAP002,11,MPS-0002,0.5
WMAP002,12,MAV-0008,0.1
WMAP002,13,MAL-0019,0.1
WMAP002,14,MAI-0003,0.1
WMAP002,15,MAF-0006,0.1
WMAP002,16,MAS-0021,0.1
WMAP002,17,MAG-0009,0.1
WMAP002,18,MAV-0005,0.1
WMAP002,19,MAA-0026,0.1
WMAP002,20,MAL-0020,0.1
WMAP002,21,MAL-0018,0.1
WMAP002,22,MAP-0034,0.1
WMAP002,23,MAO-0006,0.1
WMAP002,24,MAP-0022,0.1
WMAP002,25,MAA-0021,0.04
WMAP002,26,MXE-0001,0.03
WMAP002,27,MAF-0008,0.03
WMAP002,28,MAD-0002,0.02
WMAP003,1,MXD-0002,72.52799999999999
WMAP003,2,MAN-0001,5.0
WMAP003,3,MK1-0001,5.0
WMAP003,4,MON-0001,5.0
WMAP003,5,MKH-0004,3.0
WMAP003,6,MST-0002,1.5
WMAP003,7,MOM-0005,1.0
WMAP003,8,MOS-0011,1.0
WMAP003,9,MK1-0002,0.8
WMAP003,10,MSK-0001,0.8
WMAP003,11,MKD-0005,0.5
WMAP003,12,MOO-0001,0.5
WMAP003,13,MPS-0002,0.5
WMAP003,14,MAM-0027,0.5
WMAP003,15,MVS-0005,0.3
WMAP003,16,MWE-0004,0.3
WMAP003,17,MAG-0021,0.3
WMAP003,18,MAL-0001,0.16
WMAP003,19,MVP-0006,0.16
WMAP003,20,MAG-0027,0.1
WMAP003,21,MSA-0002,0.1
WMAP003,22,MWS-0001,0.1
WMAP003,23,MWM-0005,0.1
WMAP003,24,MFS-0062,0.1
WMAP003,25,MAP-0032,0.1
WMAP003,26,MAA-0026,0.1
WMAP003,27,MAJ-0005,0.1
WMAP003,28,MAR-0006,0.1
WMAP003,29,MPL-0001,0.06
WMAP003,30,MAS-0021,0.05
WMAP003,31,MAF-0006,0.05
CCRW004,1,MAB-0012,100.0
CCRWB04,1,MAB-0012,100.0
PDRS007,1,MXD-0002,82.20481999999997
PDRS007,2,MSM-0024,4.0
PDRS007,3,MOD-0012,3.5
PDRS007,4,MWE-0004,2.5
PDRS007,5,MWE-0002,2.0
PDRS007,6,MOL-0002,1.7
PDRS007,7,MKG-0001,1.5
PDRS007,8,MFS-0094,0.55
PDRS007,9,MAV-0007,0.5
PDRS007,10,MSK-0001,0.3
PDRS007,11,MSA-0007,0.3
PDRS007,12,MVC-0010,0.22
PDRS007,13,MPD-0003,0.18
PDRS007,14,MKA-0001,0.1
PDRS007,15,MOO-0001,0.1
PDRS007,16,MOA-0008,0.1
PDRS007,17,MAM-0001,0.1
PDRS007,18,MXE-0001,0.02
PDRS007,19,MAN-0001,0.01
PDRS007,20,MOC-0009,0.01
PDRS007,21,MAP-0034,0.01
PDRS007,22,MAP-0020,0.01
PDRS007,23,MAI-0003,0.01
PDRS007,24,MAG-0007,0.01
PDRS007,25,MAP-0011,0.01
PDRS007,26,MKP-0003,0.01
PDRS007,27,MAT-0009,0.01
PDRS007,28,MXD-0001,0.01
PDRS007,29,MAH-0008,0.01
PDRS007,30,MAM-0029,0.01
PDRS007,31,MXC-0001,0.004
PDSP010,1,MXD-0002,50.31902000000002
PDSP010,2,MSM-0026,24.0
PDSP010,3,MSM-0025,16.0
PDSP010,4,MSM-0013,5.0
PDSP010,5,MSM-0027,1.25
PDSP010,6,MKP-0001,0.5
PDSP010,7,MLM-0003,0.5
PDSP010,8,MFS-0094,0.5
PDSP010,9,MXC-0001,0.4
PDSP010,10,MPS-0003,0.4
PDSP010,11,MXN-0003,0.25
PDSP010,12,MVC-0010,0.2
PDSP010,13,MAV-0007,0.2
PDSP010,14,MVP-0009,0.1
PDSP010,15,MXE-0001,0.1
PDSP010,16,MAM-0001,0.1
PDSP010,17,MPL-0001,0.05
PDSP010,18,MAN-0001,0.01
PDSP010,19,MOA-0008,0.01
PDSP010,20,MOC-0009,0.01
PDSP010,21,MAP-0034,0.01
PDSP010,22,MAP-0020,0.01
PDSP010,23,MAM-0029,0.01
PDSP010,24,MAI-0003,0.01
PDSP010,25,MAG-0007,0.01
PDSP010,26,MAP-0011,0.01
PDSP010,27,MKP-0003,0.01
PDSP010,28,MAT-0009,0.01
PDSP010,29,MXD-0001,0.01
PDSP010,30,MAH-0008,0.01
PDSP010,31,MCF-0006,0.0007
VMRS007,1,MXD-0002,76.19799999999998
VMRS007,2,MKG-0001,5.0
VMRS007,3,MSM-0024,4.0
VMRS007,4,MOD-0012,3.0
VMRS007,5,MWE-0004,2.2
VMRS007,6,MOM-0005,2.0
VMRS007,7,MOS-0025,2.0
VMRS007,8,MWE-0002,1.8
VMRS007,9,MKP-0001,0.8
VMRS007,10,MFS-0087,0.8
VMRS007,11,MSS-0003,0.5
VMRS007,12,MVC-0010,0.3
VMRS007,13,MSK-0001,0.3
VMRS007,14,MSA-0007,0.3
VMRS007,15,MPD-0003,0.18
VMRS007,16,MWM-0005,0.1
VMRS007,17,MOO-0001,0.1
VMRS007,18,MAL-0019,0.1
VMRS007,19,MAC-0035,0.1
VMRS007,20,MXE-0001,0.05
VMRS007,21,MAP-0020,0.05
VMRS007,22,MXB-0002,0.01
VMRS007,23,MAS-0003,0.01
VMRS007,24,MOC-0009,0.01
VMRS007,25,MOS-0026,0.01
VMRS007,26,MOJ-0001,0.01
VMRS007,27,MXC-0001,0.01
VMRS007,28,MAI-0003,0.01
VMRS007,29,MAR-0006,0.01
VMRS007,30,MKP-0003,0.01
VMRS007,31,MAP-0022,0.01
VMSP007,1,MXD-0002,43.499
VMSP007,2,MSM-0026,25.0
VMSP007,3,MSM-0025,20.0
VMSP007,4,MSM-0013,4.0
VMSP007,5,MOD-0012,2.5
VMSP007,6,MSM-0027,1.2
VMSP007,7,MKP-0001,0.9
VMSP007,8,MFS-0087,0.9
VMSP007,9,MPS-0003,0.4
VMSP007,10,MVC-0010,0.35
VMSP007,11,MLM-0003,0.2
VMSP007,12,MXE-0001,0.2
VMSP007,13,MXN-0003,0.2
VMSP007,14,MVP-0009,0.1
VMSP007,15,MAL-0019,0.1
VMSP007,16,MAC-0035,0.1
VMSP007,17,MXC-0001,0.09
VMSP007,18,MPL-0001,0.06
VMSP007,19,MAP-0020,0.05
VMSP007,20,MAA-0001,0.03
VMSP007,21,MAS-0003,0.01
VMSP007,22,MXB-0002,0.01
VMSP007,23,MOC-0009,0.01
VMSP007,24,MOS-0026,0.01
VMSP007,25,MOJ-0001,0.01
VMSP007,26,MOM-0005,0.01
VMSP007,27,MAI-0003,0.01
VMSP007,28,MAR-0006,0.01
VMSP007,29,MKP-0003,0.01
VMSP007,30,MAP-0022,0.01
VMSP007,31,MAP-0011,0.01
KBCR001,1,MXD-0002,71.19899999999998
KBCR001,2,MOL-0003,6.0
KBCR001,3,MKG-0001,5.0
KBCR001,4,MWE-0004,3.5
KBCR001,5,MWE-0002,2.0
KBCR001,6,MOD-0004,2.0
KBCR001,7,MOS-0024,2.0
KBCR001,8,MSK-0001,1.5
KBCR001,9,MWS-0001,1.2
KBCR001,10,MSA-0007,1.0
KBCR001,11,MST-0001,1.0
KBCR001,12,MFS-0093,0.95
KBCR001,13,MVV-0004,0.5
KBCR001,14,MPS-0002,0.5
KBCR001,15,MKH-0006,0.5
KBCR001,16,MPP-0005,0.3
KBCR001,17,MAH-0022,0.1
KBCR001,18,MAV-0002,0.05
KBCR001,19,MAR-0006,0.05
KBCR001,20,MAJ-0004,0.05
KBCR001,21,MAA-0002,0.05
KBCR001,22,MAL-0020,0.05
KBCR001,23,MAY-0005,0.05
KBCR001,24,MAL-0019,0.05
KBCR001,25,MAM-0001,0.05
KBCR001,26,MAC-0001,0.05
KBCR001,27,MAP-0011,0.05
KBCR001,28,MAL-0018,0.05
KBCR001,29,MAH-0018,0.05
KBCR001,30,MXD-0001,0.05
KBCR001,31,MXE-0001,0.03
KBCR002,1,MXD-0002,71.19899999999998
KBCR002,2,MOL-0003,6.0
KBCR002,3,MKG-0001,5.0
KBCR002,4,MWE-0004,3.5
KBCR002,5,MWE-0002,2.0
KBCR002,6,MOD-0004,2.0
KBCR002,7,MOS-0024,2.0
KBCR002,8,MSK-0001,1.5
KBCR002,9,MWS-0001,1.2
KBCR002,10,MSA-0007,1.0
KBCR002,11,MST-0001,1.0
KBCR002,12,MFF-0039,0.95
KBCR002,13,MVV-0004,0.5
KBCR002,14,MPS-0002,0.5
KBCR002,15,MKH-0006,0.5
KBCR002,16,MPP-0005,0.3
KBCR002,17,MAH-0022,0.1
KBCR002,18,MAV-0002,0.05
KBCR002,19,MAR-0006,0.05
KBCR002,20,MAJ-0004,0.05
KBCR002,21,MAA-0002,0.05
KBCR002,22,MAL-0020,0.05
KBCR002,23,MAY-0005,0.05
KBCR002,24,MAL-0019,0.05
KBCR002,25,MAM-0001,0.05
KBCR002,26,MAC-0001,0.05
KBCR002,27,MAP-0011,0.05
KBCR002,28,MAL-0018,0.05
KBCR002,29,MAH-0018,0.05
KBCR002,30,MXD-0001,0.05
KBCR002,31,MXE-0001,0.03
KBCR003,1,MXD-0002,71.19899999999998
KBCR003,2,MOL-0003,6.0
KBCR003,3,MKG-0001,5.0
KBCR003,4,MWE-0004,3.5
KBCR003,5,MWE-0002,2.0
KBCR003,6,MOD-0004,2.0
KBCR003,7,MOS-0024,2.0
KBCR003,8,MSK-0001,1.5
KBCR003,9,MWS-0001,1.2
KBCR003,10,MSA-0007,1.0
KBCR003,11,MST-0001,1.0
KBCR003,12,MFF-0040,0.95
KBCR003,13,MVV-0004,0.5
KBCR003,14,MPS-0002,0.5
KBCR003,15,MKH-0006,0.5
KBCR003,16,MPP-0005,0.3
KBCR003,17,MAH-0022,0.1
KBCR003,18,MAV-0002,0.05
KBCR003,19,MAR-0006,0.05
KBCR003,20,MAJ-0004,0.05
KBCR003,21,MAA-0002,0.05
KBCR003,22,MAL-0020,0.05
KBCR003,23,MAY-0005,0.05
KBCR003,24,MAL-0019,0.05
KBCR003,25,MAM-0001,0.05
KBCR003,26,MAC-0001,0.05
KBCR003,27,MAP-0011,0.05
KBCR003,28,MAL-0018,0.05
KBCR003,29,MAH-0018,0.05
KBCR003,30,MXD-0001,0.05
KBCR003,31,MXE-0001,0.03
KBCR004,1,MXD-0002,71.19899999999998
KBCR004,2,MOL-0003,6.0
KBCR004,3,MKG-0001,5.0
KBCR004,4,MWE-0004,3.5
KBCR004,5,MWE-0002,2.0
KBCR004,6,MOD-0004,2.0
KBCR004,7,MOS-0024,2.0
KBCR004,8,MSK-0001,1.5
KBCR004,9,MWS-0001,1.2
KBCR004,10,MSA-0007,1.0
KBCR004,11,MST-0001,1.0
KBCR004,12,MFB-0078,0.95
KBCR004,13,MVV-0004,0.5
KBCR004,14,MPS-0002,0.5
KBCR004,15,MKH-0006,0.5
KBCR004,16,MPP-0005,0.3
KBCR004,17,MAH-0022,0.1
KBCR004,18,MAV-0002,0.05
KBCR004,19,MAR-0006,0.05
KBCR004,20,MAJ-0004,0.05
KBCR004,21,MAA-0002,0.05
KBCR004,22,MAL-0020,0.05
KBCR004,23,MAY-0005,0.05
KBCR004,24,MAL-0019,0.05
KBCR004,25,MAM-0001,0.05
KBCR004,26,MAC-0001,0.05
KBCR004,27,MAP-0011,0.05
KBCR004,28,MAL-0018,0.05
KBCR004,29,MAH-0018,0.05
KBCR004,30,MXD-0001,0.05
KBCR004,31,MXE-0001,0.03
KBCR005,1,MXD-0002,71.19899999999998
KBCR005,2,MOL-0003,6.0
KBCR005,3,MKG-0001,5.0
KBCR005,4,MWE-0004,3.5
KBCR005,5,MWE-0002,2.0
KBCR005,6,MOD-0004,2.0
KBCR005,7,MOS-0024,2.0
KBCR005,8,MSK-0001,1.5
KBCR005,9,MWS-0001,1.2
KBCR005,10,MSA-0007,1.0
KBCR005,11,MST-0001,1.0
KBCR005,12,MFB-0079,0.95
KBCR005,13,MVV-0004,0.5
KBCR005,14,MPS-0002,0.5
KBCR005,15,MKH-0006,0.5
KBCR005,16,MPP-0005,0.3
KBCR005,17,MAH-0022,0.1
KBCR005,18,MAV-0002,0.05
KBCR005,19,MAR-0006,0.05
KBCR005,20,MAJ-0004,0.05
KBCR005,21,MAA-0002,0.05
KBCR005,22,MAL-0020,0.05
KBCR005,23,MAY-0005,0.05
KBCR005,24,MAL-0019,0.05
KBCR005,25,MAM-0001,0.05
KBCR005,26,MAC-0001,0.05
KBCR005,27,MAP-0011,0.05
KBCR005,28,MAL-0018,0.05
KBCR005,29,MAH-0018,0.05
KBCR005,30,MXD-0001,0.05
KBCR005,31,MXE-0001,0.03
SRHC001,1,MXD-0002,76.73899999999998
SRHC001,2,MOL-0002,7.3
SRHC001,3,MKG-0001,5.0
SRHC001,4,MWE-0002,4.5
SRHC001,5,MST-0001,1.5
SRHC001,6,MSK-0001,1.0
SRHC001,7,MWP-0009,1.0
SRHC001,8,MOD-0004,0.5
SRHC001,9,MWS-0001,0.4
SRHC001,10,MXT-0001,0.3
SRHC001,11,MWM-0002,0.3
SRHC001,12,MFP-0014,0.3
SRHC001,13,MPP-0005,0.3
SRHC001,14,MKH-0004,0.2
SRHC001,15,MPD-0003,0.18
SRHC001,16,MVC-0003,0.12
SRHC001,17,MPD-0004,0.1
SRHC001,18,MAR-0006,0.1
SRHC001,19,MVN-0001,0.03
SRHC001,20,MAV-0002,0.03
SRHC001,21,MXE-0001,0.02
SRHC001,22,MOD-0016,0.01
SRHC001,23,MOF-0006,0.01
SRHC001,24,MOR-0001,0.01
SRHC001,25,MAF-0006,0.01
SRHC001,26,MAG-0012,0.01
SRHC001,27,MAM-0001,0.01
SRHC001,28,MAJ-0003,0.01
SRHC001,29,MAT-0009,0.01
SRHC001,30,MAC-0018,0.001
SRHC002,1,MXD-0002,76.53899999999999
SRHC002,2,MOL-0002,7.3
SRHC002,3,MKG-0001,5.0
SRHC002,4,MWE-0002,4.5
SRHC002,5,MST-0001,1.5
SRHC002,6,MSK-0001,1.0
SRHC002,7,MWP-0009,1.0
SRHC002,8,MOD-0004,0.5
SRHC002,9,MWS-0001,0.4
SRHC002,10,MXT-0001,0.3
SRHC002,11,MWM-0002,0.3
SRHC002,12,MFH-0012,0.3
SRHC002,13,MPP-0005,0.3
SRHC002,14,MKH-0004,0.2
SRHC002,15,MPD-0003,0.18
SRHC002,16,MVC-0003,0.12
SRHC002,17,MPD-0004,0.1
SRHC002,18,MAR-0006,0.1
SRHC002,19,MAF-0006,0.05
SRHC002,20,MAG-0012,0.05
SRHC002,21,MAM-0001,0.05
SRHC002,22,MAJ-0003,0.05
SRHC002,23,MAT-0009,0.05
SRHC002,24,MVN-0001,0.03
SRHC002,25,MAV-0002,0.03
SRHC002,26,MXE-0001,0.02
SRHC002,27,MOD-0016,0.01
SRHC002,28,MOF-0006,0.01
SRHC002,29,MOR-0001,0.01
SRHC002,30,MAC-0018,0.001
SRHC003,1,MXD-0002,76.53899999999999
SRHC003,2,MOL-0002,7.3
SRHC003,3,MKG-0001,5.0
SRHC003,4,MWE-0002,4.5
SRHC003,5,MST-0001,1.5
SRHC003,6,MSK-0001,1.0
SRHC003,7,MWP-0009,1.0
SRHC003,8,MOD-0004,0.5
SRHC003,9,MWS-0001,0.4
SRHC003,10,MXT-0001,0.3
SRHC003,11,MWM-0002,0.3
SRHC003,12,MFB-0050,0.3
SRHC003,13,MPP-0005,0.3
SRHC003,14,MKH-0004,0.2
SRHC003,15,MPD-0003,0.18
SRHC003,16,MVC-0003,0.12
SRHC003,17,MPD-0004,0.1
SRHC003,18,MAR-0006,0.1
SRHC003,19,MAF-0006,0.05
SRHC003,20,MAG-0012,0.05
SRHC003,21,MAM-0001,0.05
SRHC003,22,MAJ-0003,0.05
SRHC003,23,MAT-0009,0.05
SRHC003,24,MVN-0001,0.03
SRHC003,25,MAV-0002,0.03
SRHC003,26,MXE-0001,0.02
SRHC003,27,MOD-0016,0.01
SRHC003,28,MOF-0006,0.01
SRHC003,29,MOR-0001,0.01
SRHC003,30,MAC-0018,0.001
VMHS001,1,MOS-0024,
VMHS001,2,MOD-0006,
VMHS001,3,MOF-0002,
VMHS001,4,MFP-0017,
VMHS001,5,MOA-0008,
VMHS001,6,MOS-0011,
VMHS001,7,MAV-0002,
VMHS001,8,MOR-0001,
VMHS001,9,MOM-0005,
VMHS001,10,MOO-0001,
VMHS001,11,MOD-0016,
VMHS001,12,MOS-0026,
VMHS001,13,MOA-0009,
VMHS001,14,MFN-0001,
VMHS001,15,MFE-0019,
VMHS002,1,MOS-0024,
VMHS002,2,MOD-0006,
VMHS002,3,MOF-0002,
VMHS002,4,MFP-0017,
VMHS002,5,MOA-0008,
VMHS002,6,MOS-0011,
VMHS002,7,MAV-0002,
VMHS002,8,MOR-0001,
VMHS002,9,MOM-0005,
VMHS002,10,MOO-0001,
VMHS002,11,MOD-0016,
VMHS002,12,MOS-0026,
VMHS002,13,MOA-0009,
VMHS002,14,MFN-0001,
VMHS002,15,MFE-0019,
VMHS003,1,MOS-0024,
VMHS003,2,MOD-0006,
VMHS003,3,MOF-0002,
VMHS003,4,MFP-0017,
VMHS003,5,MOA-0008,
VMHS003,6,MOS-0011,
VMHS003,7,MAV-0002,
VMHS003,8,MOR-0001,
VMHS003,9,MOM-0005,
VMHS003,10,MOO-0001,
VMHS003,11,MOD-0016,
VMHS003,12,MOS-0026,
VMHS003,13,MOA-0009,
VMHS003,14,MFN-0001,
VMHS003,15,MFE-0019,
VMHS004,1,MOS-0024,
VMHS004,2,MOD-0006,
VMHS004,3,MOF-0002,
VMHS004,4,MFP-0017,
VMHS004,5,MOA-0008,
VMHS004,6,MOS-0011,
VMHS004,7,MAV-0002,
VMHS004,8,MOR-0001,
VMHS004,9,MOM-0005,
VMHS004,10,MOO-0001,
VMHS004,11,MOD-0016,
VMHS004,12,MOS-0026,
VMHS004,13,MOA-0009,
VMHS004,14,MFN-0001,
VMHS004,15,MFE-0019,
VMHS005,1,MOS-0024,
VMHS005,2,MOD-0006,
VMHS005,3,MOF-0002,
VMHS005,4,MFP-0017,
VMHS005,5,MOA-0008,
VMHS005,6,MOS-0011,
VMHS005,7,MAV-0002,
VMHS005,8,MOR-0001,
VMHS005,9,MOM-0005,
VMHS005,10,MOO-0001,
VMHS005,11,MOD-0016,
VMHS005,12,MOS-0026,
VMHS005,13,MOA-0009,
VMHS005,14,MFN-0001,
VMHS005,15,MFE-0019,
KBHC001,1,MXD-0002,75.58899999999998
KBHC001,2,MOL-0002,7.2
KBHC001,3,MKG-0001,5.0
KBHC001,4,MWE-0002,3.0
KBHC001,5,MWP-0009,1.5
KBHC001,6,MST-0001,1.5
KBHC001,7,MWS-0001,1.0
KBHC001,8,MSK-0001,1.0
KBHC001,9,MFB-0081,0.9
KBHC001,10,MWM-0002,0.6
KBHC001,11,MOD-0004,0.5
KBHC001,12,MPE-0002,0.4
KBHC001,13,MXT-0001,0.3
KBHC001,14,MPP-0005,0.25
KBHC001,15,MKC-0003,0.2
KBHC001,16,MVC-0003,0.12
KBHC001,17,MSA-0007,0.1
KBHC001,18,MWM-0005,0.05
KBHC001,19,MAV-0002,0.05
KBHC001,20,MAR-0006,0.05
KBHC001,21,MAJ-0004,0.05
KBHC001,22,MAA-0002,0.05
KBHC001,23,MAL-0020,0.05
KBHC001,24,MAY-0005,0.05
KBHC001,25,MAL-0019,0.05
KBHC001,26,MAM-0001,0.05
KBHC001,27,MAC-0001,0.05
KBHC001,28,MAH-0018,0.05
KBHC001,29,MAL-0018,0.05
KBHC001,30,MAH-0022,0.05
KBHC001,31,MAP-0011,0.05
KBHC002,1,MXD-0002,75.58899999999998
KBHC002,2,MOL-0002,7.2
KBHC002,3,MKG-0001,5.0
KBHC002,4,MWE-0002,3.0
KBHC002,5,MWP-0009,1.5
KBHC002,6,MST-0001,1.5
KBHC002,7,MWS-0001,1.0
KBHC002,8,MSK-0001,1.0
KBHC002,9,MFB-0083,0.9
KBHC002,10,MWM-0002,0.6
KBHC002,11,MOD-0004,0.5
KBHC002,12,MPE-0002,0.4
KBHC002,13,MXT-0001,0.3
KBHC002,14,MPP-0005,0.25
KBHC002,15,MKC-0003,0.2
KBHC002,16,MVC-0003,0.12
KBHC002,17,MSA-0007,0.1
KBHC002,18,MWM-0005,0.05
KBHC002,19,MAV-0002,0.05
KBHC002,20,MAR-0006,0.05
KBHC002,21,MAJ-0004,0.05
KBHC002,22,MAA-0002,0.05
KBHC002,23,MAL-0020,0.05
KBHC002,24,MAY-0005,0.05
KBHC002,25,MAL-0019,0.05
KBHC002,26,MAM-0001,0.05
KBHC002,27,MAC-0001,0.05
KBHC002,28,MAH-0018,0.05
KBHC002,29,MAL-0018,0.05
KBHC002,30,MAH-0022,0.05
KBHC002,31,MAP-0011,0.05
KBHC003,1,MXD-0002,75.58899999999998
KBHC003,2,MOL-0002,7.2
KBHC003,3,MKG-0001,5.0
KBHC003,4,MWE-0002,3.0
KBHC003,5,MWP-0009,1.5
KBHC003,6,MST-0001,1.5
KBHC003,7,MWS-0001,1.0
KBHC003,8,MSK-0001,1.0
KBHC003,9,MFB-0082,0.9
KBHC003,10,MWM-0002,0.6
KBHC003,11,MOD-0004,0.5
KBHC003,12,MPE-0002,0.4
KBHC003,13,MXT-0001,0.3
KBHC003,14,MPP-0005,0.25
KBHC003,15,MKC-0003,0.2
KBHC003,16,MVC-0003,0.12
KBHC003,17,MSA-0007,0.1
KBHC003,18,MWM-0005,0.05
KBHC003,19,MAV-0002,0.05
KBHC003,20,MAR-0006,0.05
KBHC003,21,MAJ-0004,0.05
KBHC003,22,MAA-0002,0.05
KBHC003,23,MAL-0020,0.05
KBHC003,24,MAY-0005,0.05
KBHC003,25,MAL-0019,0.05
KBHC003,26,MAM-0001,0.05
KBHC003,27,MAC-0001,0.05
KBHC003,28,MAH-0018,0.05
KBHC003,29,MAL-0018,0.05
KBHC003,30,MAH-0022,0.05
KBHC003,31,MAP-0011,0.05
KBHC004,1,MXD-0002,75.58899999999998
KBHC004,2,MOL-0002,7.2
KBHC004,3,MKG-0001,5.0
KBHC004,4,MWE-0002,3.0
KBHC004,5,MWP-0009,1.5
KBHC004,6,MST-0001,1.5
KBHC004,7,MWS-0001,1.0
KBHC004,8,MSK-0001,1.0
KBHC004,9,MFF-0038,0.9
KBHC004,10,MWM-0002,0.6
KBHC004,11,MOD-0004,0.5
