ingredient_code,ingredient_name,manufacturer,origin_country,purchase_type,purchase_method,coa_urls,composition_urls,msds_kr_urls,msds_en_urls
MAG-0012,자몽추출물-PF,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0012/COA/MAG-0012_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0012/COA/MAG-0012_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0012/COMP/MAG-0012_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0012/COMP/MAG-0012_COMP_003.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0012/COMP/MAG-0012_COMP_002.pdf""}",{},{}
MAG-0021,갈락토미세스 발효여과물,내추럴솔루션,내추럴솔루션,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COA/MAG-0021_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COA/MAG-0021_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COMP/MAG-0021_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COMP/MAG-0021_COMP_002.pdf""}",{},{}
MAG-0022,포도추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0022/COMP/MAG-0022_COMP_001.pdf""}",{},{}
MAG-0023,Guaiazulene [symrise],,이현에프앤씨,무작위,원료실,{},{},{},{}
MAG-0024,감귤추출물-PF,즐거운회사,즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0024/COA/MAG-0024_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0024/COA/MAG-0024_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0024/COMP/MAG-0024_COMP_001.pdf""}",{},{}
MAG-0025,고수추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0025/COMP/MAG-0025_COMP_001.pdf""}",{},{}
MAG-0026,검정콩추출물,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0026/COA/MAG-0026_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0026/COMP/MAG-0026_COMP_001.pdf""}",{},{}
MAG-0027,L-Glutathione,"Kyowa Hakko Bio Co., Ltd.",(주)블루켐,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0027/COA/MAG-0027_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0027/COA/MAG-0027_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0027/COMP/MAG-0027_COMP_001.pdf""}",{},{}
MAG-0028,녹차파우더 GB 3000,지엔바이오,지엔바이오,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0028/COA/MAG-0028_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0028/COMP/MAG-0028_COMP_001.pdf""}",{},{}
MAG-0029,가르시니아열매추출물-PF,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0029/COA/MAG-0029_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0029/COMP/MAG-0029_COMP_001.pdf""}",{},{}
MAG-0030,금사연둥지추출물,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0030/COA/MAG-0030_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0030/COMP/MAG-0030_COMP_001.pdf""}",{},{}
MAG-0031,GREEN WS-P HIGH,NATUREX,(주)코스파인,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0031/COA/MAG-0031_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0031/COMP/MAG-0031_COMP_001.pdf""}",{},{}
MAG-0032,Ginsenosides Solution,옵트바이오,옵트바이오,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0032/COA/MAG-0032_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0032/COA/MAG-0032_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0032/COMP/MAG-0032_COMP_001.pdf""}",{},{}
MAG-0033,Ginsenoside Exosome #9,옵트바이오,옵트바이오,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0033/COA/MAG-0033_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0033/COMP/MAG-0033_COMP_001.pdf""}",{},{}
MAH-0001,위치하젤 추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0001/COMP/MAH-0001_COMP_001.pdf""}",{},{}
MAH-0006,로즈마리추출물,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COA/MAH-0006_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COA/MAH-0006_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COMP/MAH-0006_COMP_001.pdf""}",{},{}
MAH-0007,Herbasol Ext.Spruce Needles,Cosmetochem,세일,무작위,원료실,{},{},{},{}
MAH-0008,Honey,동서/아카시아,쿠팡,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0008/COA/MAH-0008_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0008/COA/MAH-0008_COA_002.pdf""}",{},{},{}
MAH-0011,Ivy Ext.(담쟁이),(주)씨앤비바이오,(주)씨앤비바이오,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COA/MAH-0011_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COA/MAH-0011_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COMP/MAH-0011_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COMP/MAH-0011_COMP_002.pdf""}",{},{}
MAH-0018,꿀추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COA/MAH-0018_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COA/MAH-0018_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COMP/MAH-0018_COMP_001.pdf""}",{},{}
MAH-0019,황토파우더(4000mesh),,신아무역,무작위,원료실,{},{},{},{}
MAH-0020,해당화뿌리 추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0020/COMP/MAH-0020_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0020/COMP/MAH-0020_COMP_002.pdf""}",{},{}
MAH-0021,스웨덴 홍차추출물(HD),C&B BIO,㈜블루켐,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0021/COA/MAH-0021_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0021/COMP/MAH-0021_COMP_001.pdf""}",{},{}
MAH-0022,히비스커스꽃추출물,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COA/MAH-0022_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COA/MAH-0022_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COMP/MAH-0022_COMP_001.pdf""}",{},{}
MAH-0023,Houttuynia Cordata pwd GB 1000,지엔바이오,지엔바이오,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0023/COA/MAH-0023_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0023/COMP/MAH-0023_COMP_001.pdf""}",{},{}
MAH-0024,홍삼수-HD,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_003.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COMP/MAH-0024_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COMP/MAH-0024_COMP_002.pdf""}",{},{}
MAH-0025,Hyal 11(T),태신,태신,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0025/COA/MAH-0025_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0025/COMP/MAH-0025_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0025/COMP/MAH-0025_COMP_002.pdf""}",{},{}
MAI-0003,INFLAX,(주)바이오에프디엔씨,(주)바이오에프디엔씨,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COA/MAI-0003_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COA/MAI-0003_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COMP/MAI-0003_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COMP/MAI-0003_COMP_002.pdf""}",{},{}
MAI-0004,아이리스추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,{},{},{},{}
MAI-0005,인삼발효(B)여과물-HD,㈜즐거운회사,㈜즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COA/MAI-0005_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COA/MAI-0005_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COMP/MAI-0005_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/MSDS_KR/MAI-0005_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/MSDS_KR/MAI-0005_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/MSDS_EN/MAI-0005_MSDS_EN_001.pdf""}"
MAI-0006,아이슬란드이끼추출물-PF,㈜즐거운회사,㈜즐거운회사,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0006/COMP/MAI-0006_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0006/MSDS_KR/MAI-0006_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0006/MSDS_EN/MAI-0006_MSDS_EN_001.pdf""}"
MAJ-0001,쟈스민추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0001/COMP/MAJ-0001_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0001/MSDS_KR/MAJ-0001_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0001/MSDS_EN/MAJ-0001_MSDS_EN_001.pdf""}"
MAJ-0002,차전초(질경이) 추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0002/COMP/MAJ-0002_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0002/MSDS_KR/MAJ-0002_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0002/MSDS_EN/MAJ-0002_MSDS_EN_001.pdf""}"
MAJ-0003,Jeju Blossom(PD),내추럴솔루션,내추럴솔루션,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0003/COMP/MAJ-0003_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0003/MSDS_KR/MAJ-0003_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0003/MSDS_EN/MAJ-0003_MSDS_EN_001.pdf""}"
MAJ-0004,제비꽃 추출물,내추럴솔루션,내추럴솔루션,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COA/MAJ-0004_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COA/MAJ-0004_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COMP/MAJ-0004_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COMP/MAJ-0004_COMP_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_KR/MAJ-0004_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_002.pdf""}"
MAJ-0005,진주추출물-NP,내추럴솔루션,내추럴솔루션,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COA/MAJ-0005_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COA/MAJ-0005_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COMP/MAJ-0005_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/MSDS_KR/MAJ-0005_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/MSDS_EN/MAJ-0005_MSDS_EN_001.pdf""}"
MAJ-0006,작약꽃추출물,(주)즐거운회사,(주)즐거운회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/COA/MAJ-0006_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/COMP/MAJ-0006_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/MSDS_KR/MAJ-0006_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/MSDS_EN/MAJ-0006_MSDS_EN_001.pdf""}"
